country,variable,percentile,year,value,source_alpha2
BZ,sptincj992,p90p100,2022,0.5214,BZ
BZ,sptincj992,p90p100,2023,0.5212,BZ
BZ,sptincj992,p90p100,2024,0.5212,BZ
BZ,sptincj992,p99p100,1980,0.2227,BZ
BZ,sptincj992,p99p100,1981,0.2227,BZ
BZ,sptincj992,p99p100,1982,0.2227,BZ
BZ,sptincj992,p99p100,1983,0.2227,BZ
BZ,sptincj992,p99p100,1984,0.2227,BZ
BZ,sptincj992,p99p100,1985,0.2227,BZ
BZ,sptincj992,p99p100,1986,0.2227,BZ
BZ,sptincj992,p99p100,1987,0.2227,BZ
BZ,sptincj992,p99p100,1988,0.2227,BZ
BZ,sptincj992,p99p100,1989,0.2227,BZ
BZ,sptincj992,p99p100,1990,0.2227,BZ
BZ,sptincj992,p99p100,1991,0.2227,BZ
BZ,sptincj992,p99p100,1992,0.2227,BZ
BZ,sptincj992,p99p100,1993,0.2227,BZ
BZ,sptincj992,p99p100,1994,0.2227,BZ
BZ,sptincj992,p99p100,1995,0.2227,BZ
BZ,sptincj992,p99p100,1996,0.2227,BZ
BZ,sptincj992,p99p100,1997,0.2227,BZ
BZ,sptincj992,p99p100,1998,0.2227,BZ
BZ,sptincj992,p99p100,1999,0.2227,BZ
BZ,sptincj992,p99p100,2000,0.2227,BZ
BZ,sptincj992,p99p100,2001,0.2279,BZ
BZ,sptincj992,p99p100,2002,0.2245,BZ
BZ,sptincj992,p99p100,2003,0.233,BZ
BZ,sptincj992,p99p100,2004,0.2414,BZ
BZ,sptincj992,p99p100,2005,0.2275,BZ
BZ,sptincj992,p99p100,2006,0.2323,BZ
BZ,sptincj992,p99p100,2007,0.2473,BZ
BZ,sptincj992,p99p100,2008,0.2395,BZ
BZ,sptincj992,p99p100,2009,0.2285,BZ
BZ,sptincj992,p99p100,2010,0.2378,BZ
BZ,sptincj992,p99p100,2011,0.2391,BZ
BZ,sptincj992,p99p100,2012,0.2362,BZ
BZ,sptincj992,p99p100,2013,0.249,BZ
BZ,sptincj992,p99p100,2014,0.2549,BZ
BZ,sptincj992,p99p100,2015,0.233,BZ
BZ,sptincj992,p99p100,2016,0.2345,BZ
BZ,sptincj992,p99p100,2017,0.2248,BZ
BZ,sptincj992,p99p100,2018,0.2284,BZ
BZ,sptincj992,p99p100,2019,0.2266,BZ
BZ,sptincj992,p99p100,2020,0.2362,BZ
BZ,sptincj992,p99p100,2021,0.2279,BZ
BZ,sptincj992,p99p100,2022,0.2199,BZ
BZ,sptincj992,p99p100,2023,0.2197,BZ
BZ,sptincj992,p99p100,2024,0.2197,BZ
CA,gptincj992,p0p100,1820,0.5624,CA
CA,gptincj992,p0p100,1850,0.5564,CA
CA,gptincj992,p0p100,1880,0.5748,CA
CA,gptincj992,p0p100,1900,0.5847,CA
CA,gptincj992,p0p100,1910,0.6005,CA
CA,gptincj992,p0p100,1920,0.479,CA
CA,gptincj992,p0p100,1921,0.5728,CA
CA,gptincj992,p0p100,1922,0.4995,CA
CA,gptincj992,p0p100,1923,0.454,CA
CA,gptincj992,p0p100,1924,0.4593,CA
CA,gptincj992,p0p100,1925,0.4496,CA
CA,gptincj992,p0p100,1926,0.4535,CA
CA,gptincj992,p0p100,1927,0.4594,CA
CA,gptincj992,p0p100,1928,0.4664,CA
CA,gptincj992,p0p100,1929,0.4706,CA
CA,gptincj992,p0p100,1930,0.4818,CA
CA,gptincj992,p0p100,1931,0.5188,CA
CA,gptincj992,p0p100,1932,0.5589000000000001,CA
CA,gptincj992,p0p100,1933,0.5763,CA
CA,gptincj992,p0p100,1934,0.5763,CA
CA,gptincj992,p0p100,1935,0.5428000000000001,CA
CA,gptincj992,p0p100,1936,0.5428000000000001,CA
CA,gptincj992,p0p100,1937,0.5162,CA
CA,gptincj992,p0p100,1938,0.561,CA
CA,gptincj992,p0p100,1939,0.5325,CA
CA,gptincj992,p0p100,1940,0.4934,CA
CA,gptincj992,p0p100,1941,0.4605,CA
CA,gptincj992,p0p100,1942,0.4198,CA
CA,gptincj992,p0p100,1943,0.4179,CA
CA,gptincj992,p0p100,1944,0.4053,CA
CA,gptincj992,p0p100,1945,0.4046,CA
CA,gptincj992,p0p100,1946,0.4075,CA
CA,gptincj992,p0p100,1947,0.4098,CA
CA,gptincj992,p0p100,1948,0.4001,CA
CA,gptincj992,p0p100,1949,0.4108,CA
CA,gptincj992,p0p100,1950,0.4109,CA
CA,gptincj992,p0p100,1951,0.3972,CA
CA,gptincj992,p0p100,1952,0.3983,CA
CA,gptincj992,p0p100,1953,0.4052,CA
CA,gptincj992,p0p100,1954,0.4141,CA
CA,gptincj992,p0p100,1955,0.4105,CA
CA,gptincj992,p0p100,1956,0.4042,CA
CA,gptincj992,p0p100,1957,0.4084,CA
CA,gptincj992,p0p100,1958,0.4121,CA
CA,gptincj992,p0p100,1959,0.4127,CA
CA,gptincj992,p0p100,1960,0.4155,CA
CA,gptincj992,p0p100,1961,0.4197,CA
CA,gptincj992,p0p100,1962,0.4091,CA
CA,gptincj992,p0p100,1963,0.4063,CA
CA,gptincj992,p0p100,1964,0.409,CA
CA,gptincj992,p0p100,1965,0.4048,CA
CA,gptincj992,p0p100,1966,0.4008,CA
CA,gptincj992,p0p100,1967,0.4038,CA
CA,gptincj992,p0p100,1968,0.4053,CA
CA,gptincj992,p0p100,1969,0.406,CA
CA,gptincj992,p0p100,1970,0.4103,CA
CA,gptincj992,p0p100,1971,0.409,CA
CA,gptincj992,p0p100,1972,0.4083,CA
CA,gptincj992,p0p100,1973,0.4068,CA
CA,gptincj992,p0p100,1974,0.4092,CA
CA,gptincj992,p0p100,1975,0.419,CA
CA,gptincj992,p0p100,1976,0.4134,CA
CA,gptincj992,p0p100,1977,0.4088,CA
CA,gptincj992,p0p100,1978,0.4109,CA
CA,gptincj992,p0p100,1979,0.4127,CA
CA,gptincj992,p0p100,1980,0.4204,CA
CA,gptincj992,p0p100,1981,0.411,CA
CA,gptincj992,p0p100,1982,0.4085,CA
CA,gptincj992,p0p100,1983,0.4136,CA
CA,gptincj992,p0p100,1984,0.4145,CA
CA,gptincj992,p0p100,1985,0.4172,CA
CA,gptincj992,p0p100,1986,0.4279,CA
CA,gptincj992,p0p100,1987,0.4295,CA
CA,gptincj992,p0p100,1988,0.435,CA
CA,gptincj992,p0p100,1989,0.4441,CA
CA,gptincj992,p0p100,1990,0.4498,CA
CA,gptincj992,p0p100,1991,0.4571,CA
CA,gptincj992,p0p100,1992,0.4593,CA
CA,gptincj992,p0p100,1993,0.4696,CA
CA,gptincj992,p0p100,1994,0.4714,CA
CA,gptincj992,p0p100,1995,0.4791,CA
CA,gptincj992,p0p100,1996,0.484,CA
CA,gptincj992,p0p100,1997,0.4902,CA
CA,gptincj992,p0p100,1998,0.4918,CA
CA,gptincj992,p0p100,1999,0.4927,CA
CA,gptincj992,p0p100,2000,0.5017,CA
CA,gptincj992,p0p100,2001,0.4982,CA
CA,gptincj992,p0p100,2002,0.5002,CA
CA,gptincj992,p0p100,2003,0.503,CA
CA,gptincj992,p0p100,2004,0.5071,CA
CA,gptincj992,p0p100,2005,0.5104000000000001,CA
CA,gptincj992,p0p100,2006,0.5139,CA
CA,gptincj992,p0p100,2007,0.5139,CA
CA,gptincj992,p0p100,2008,0.5072,CA
CA,gptincj992,p0p100,2009,0.497,CA
CA,gptincj992,p0p100,2010,0.502,CA
CA,gptincj992,p0p100,2011,0.5014000000000001,CA
CA,gptincj992,p0p100,2012,0.4968,CA
CA,gptincj992,p0p100,2013,0.4975,CA
CA,gptincj992,p0p100,2014,0.4946,CA
CA,gptincj992,p0p100,2015,0.4935,CA
CA,gptincj992,p0p100,2016,0.4826,CA
CA,gptincj992,p0p100,2017,0.4878,CA
CA,gptincj992,p0p100,2018,0.4845,CA
CA,gptincj992,p0p100,2019,0.483,CA
CA,gptincj992,p0p100,2020,0.4967,CA
CA,gptincj992,p0p100,2021,0.4974,CA
CA,gptincj992,p0p100,2022,0.5047,CA
CA,gptincj992,p0p100,2023,0.5047,CA
CA,gptincj992,p0p100,2024,0.5047,CA
CA,sptincj992,p0p50,1820,0.1229,CA
CA,sptincj992,p0p50,1850,0.1255,CA
CA,sptincj992,p0p50,1880,0.1205,CA
CA,sptincj992,p0p50,1900,0.1178,CA
CA,sptincj992,p0p50,1910,0.1134,CA
CA,sptincj992,p0p50,1920,0.1985,CA
CA,sptincj992,p0p50,1921,0.1634,CA
CA,sptincj992,p0p50,1922,0.1911,CA
CA,sptincj992,p0p50,1923,0.2081,CA
CA,sptincj992,p0p50,1924,0.2061,CA
CA,sptincj992,p0p50,1925,0.2094,CA
CA,sptincj992,p0p50,1926,0.208,CA
CA,sptincj992,p0p50,1927,0.2063,CA
CA,sptincj992,p0p50,1928,0.2037,CA
CA,sptincj992,p0p50,1929,0.2024,CA
CA,sptincj992,p0p50,1930,0.1981,CA
CA,sptincj992,p0p50,1931,0.1842,CA
CA,sptincj992,p0p50,1932,0.1689,CA
CA,sptincj992,p0p50,1933,0.1623,CA
CA,sptincj992,p0p50,1934,0.1623,CA
CA,sptincj992,p0p50,1935,0.1751,CA
CA,sptincj992,p0p50,1936,0.1751,CA
CA,sptincj992,p0p50,1937,0.1855,CA
CA,sptincj992,p0p50,1938,0.1685,CA
CA,sptincj992,p0p50,1939,0.1792,CA
CA,sptincj992,p0p50,1940,0.1929,CA
CA,sptincj992,p0p50,1941,0.2052,CA
CA,sptincj992,p0p50,1942,0.2203,CA
CA,sptincj992,p0p50,1943,0.2214,CA
CA,sptincj992,p0p50,1944,0.2257,CA
CA,sptincj992,p0p50,1945,0.2259,CA
CA,sptincj992,p0p50,1946,0.2246,CA
CA,sptincj992,p0p50,1947,0.224,CA
CA,sptincj992,p0p50,1948,0.2276,CA
CA,sptincj992,p0p50,1949,0.2239,CA
CA,sptincj992,p0p50,1950,0.2239,CA
CA,sptincj992,p0p50,1951,0.2287,CA
CA,sptincj992,p0p50,1952,0.2288,CA
CA,sptincj992,p0p50,1953,0.2261,CA
CA,sptincj992,p0p50,1954,0.223,CA
CA,sptincj992,p0p50,1955,0.224,CA
CA,sptincj992,p0p50,1956,0.2265,CA
CA,sptincj992,p0p50,1957,0.2247,CA
CA,sptincj992,p0p50,1958,0.2236,CA
CA,sptincj992,p0p50,1959,0.2235,CA
CA,sptincj992,p0p50,1960,0.2223,CA
CA,sptincj992,p0p50,1961,0.2208,CA
CA,sptincj992,p0p50,1962,0.2245,CA
CA,sptincj992,p0p50,1963,0.2255,CA
CA,sptincj992,p0p50,1964,0.2246,CA
CA,sptincj992,p0p50,1965,0.2265,CA
CA,sptincj992,p0p50,1966,0.2279,CA
CA,sptincj992,p0p50,1967,0.2267,CA
CA,sptincj992,p0p50,1968,0.2261,CA
CA,sptincj992,p0p50,1969,0.2259,CA
CA,sptincj992,p0p50,1970,0.2245,CA
CA,sptincj992,p0p50,1971,0.2249,CA
CA,sptincj992,p0p50,1972,0.2251,CA
CA,sptincj992,p0p50,1973,0.2254,CA
CA,sptincj992,p0p50,1974,0.2246,CA
CA,sptincj992,p0p50,1975,0.2207,CA
CA,sptincj992,p0p50,1976,0.2229,CA
CA,sptincj992,p0p50,1977,0.2247,CA
CA,sptincj992,p0p50,1978,0.2238,CA
CA,sptincj992,p0p50,1979,0.223,CA
CA,sptincj992,p0p50,1980,0.2197,CA
CA,sptincj992,p0p50,1981,0.2239,CA
CA,sptincj992,p0p50,1982,0.2245,CA
CA,sptincj992,p0p50,1983,0.2214,CA
CA,sptincj992,p0p50,1984,0.2217,CA
CA,sptincj992,p0p50,1985,0.2196,CA
CA,sptincj992,p0p50,1986,0.2111,CA
CA,sptincj992,p0p50,1987,0.2107,CA
CA,sptincj992,p0p50,1988,0.2093,CA
CA,sptincj992,p0p50,1989,0.2036,CA
CA,sptincj992,p0p50,1990,0.1986,CA
CA,sptincj992,p0p50,1991,0.1919,CA
CA,sptincj992,p0p50,1992,0.1899,CA
CA,sptincj992,p0p50,1993,0.1833,CA
CA,sptincj992,p0p50,1994,0.1821,CA
CA,sptincj992,p0p50,1995,0.1771,CA
CA,sptincj992,p0p50,1996,0.1752,CA
CA,sptincj992,p0p50,1997,0.1729,CA
CA,sptincj992,p0p50,1998,0.1721,CA
CA,sptincj992,p0p50,1999,0.1738,CA
CA,sptincj992,p0p50,2000,0.1702,CA
CA,sptincj992,p0p50,2001,0.1737,CA
CA,sptincj992,p0p50,2002,0.1724,CA
CA,sptincj992,p0p50,2003,0.1713,CA
CA,sptincj992,p0p50,2004,0.1701,CA
CA,sptincj992,p0p50,2005,0.1695,CA
CA,sptincj992,p0p50,2006,0.1675,CA
CA,sptincj992,p0p50,2007,0.1675,CA
CA,sptincj992,p0p50,2008,0.1703,CA
CA,sptincj992,p0p50,2009,0.1723,CA
CA,sptincj992,p0p50,2010,0.1705,CA
CA,sptincj992,p0p50,2011,0.1707,CA
CA,sptincj992,p0p50,2012,0.1721,CA
CA,sptincj992,p0p50,2013,0.1716,CA
CA,sptincj992,p0p50,2014,0.1735,CA
CA,sptincj992,p0p50,2015,0.1734,CA
CA,sptincj992,p0p50,2016,0.178,CA
CA,sptincj992,p0p50,2017,0.1762,CA
CA,sptincj992,p0p50,2018,0.1785,CA
CA,sptincj992,p0p50,2019,0.1791,CA
CA,sptincj992,p0p50,2020,0.1691,CA
CA,sptincj992,p0p50,2021,0.1743,CA
CA,sptincj992,p0p50,2022,0.1692,CA
CA,sptincj992,p0p50,2023,0.1692,CA
CA,sptincj992,p0p50,2024,0.1692,CA
CA,sptincj992,p90p100,1820,0.4059,CA
CA,sptincj992,p90p100,1850,0.3932,CA
CA,sptincj992,p90p100,1880,0.4177,CA
CA,sptincj992,p90p100,1900,0.4307,CA
CA,sptincj992,p90p100,1910,0.4517,CA
CA,sptincj992,p90p100,1920,0.3742,CA
CA,sptincj992,p90p100,1921,0.4946,CA
CA,sptincj992,p90p100,1922,0.4004,CA
CA,sptincj992,p90p100,1923,0.341,CA
CA,sptincj992,p90p100,1924,0.3476,CA
CA,sptincj992,p90p100,1925,0.3364,CA
CA,sptincj992,p90p100,1926,0.3407,CA
CA,sptincj992,p90p100,1927,0.3479,CA
CA,sptincj992,p90p100,1928,0.3563,CA
CA,sptincj992,p90p100,1929,0.3619,CA
CA,sptincj992,p90p100,1930,0.376,CA
CA,sptincj992,p90p100,1931,0.4248,CA
CA,sptincj992,p90p100,1932,0.4762,CA
CA,sptincj992,p90p100,1933,0.4992,CA
CA,sptincj992,p90p100,1934,0.4992,CA
CA,sptincj992,p90p100,1935,0.4557,CA
CA,sptincj992,p90p100,1936,0.4557,CA
CA,sptincj992,p90p100,1937,0.4215,CA
CA,sptincj992,p90p100,1938,0.4782,CA
CA,sptincj992,p90p100,1939,0.4426,CA
CA,sptincj992,p90p100,1940,0.3917,CA
CA,sptincj992,p90p100,1941,0.3503,CA
CA,sptincj992,p90p100,1942,0.2986,CA
CA,sptincj992,p90p100,1943,0.2962,CA
CA,sptincj992,p90p100,1944,0.2801,CA
CA,sptincj992,p90p100,1945,0.2794,CA
CA,sptincj992,p90p100,1946,0.2832,CA
CA,sptincj992,p90p100,1947,0.2867,CA
CA,sptincj992,p90p100,1948,0.2741,CA
CA,sptincj992,p90p100,1949,0.2876,CA
CA,sptincj992,p90p100,1950,0.2877,CA
CA,sptincj992,p90p100,1951,0.2707,CA
CA,sptincj992,p90p100,1952,0.2722,CA
CA,sptincj992,p90p100,1953,0.2803,CA
CA,sptincj992,p90p100,1954,0.2918,CA
CA,sptincj992,p90p100,1955,0.2865,CA
CA,sptincj992,p90p100,1956,0.2791,CA
CA,sptincj992,p90p100,1957,0.2842,CA
CA,sptincj992,p90p100,1958,0.2894,CA
CA,sptincj992,p90p100,1959,0.29,CA
CA,sptincj992,p90p100,1960,0.2934,CA
CA,sptincj992,p90p100,1961,0.2985,CA
CA,sptincj992,p90p100,1962,0.2851,CA
CA,sptincj992,p90p100,1963,0.2816,CA
CA,sptincj992,p90p100,1964,0.2851,CA
CA,sptincj992,p90p100,1965,0.28,CA
CA,sptincj992,p90p100,1966,0.2759,CA
CA,sptincj992,p90p100,1967,0.2788,CA
CA,sptincj992,p90p100,1968,0.2808,CA
CA,sptincj992,p90p100,1969,0.2815,CA
CA,sptincj992,p90p100,1970,0.2867,CA
CA,sptincj992,p90p100,1971,0.2851,CA
CA,sptincj992,p90p100,1972,0.2841,CA
CA,sptincj992,p90p100,1973,0.2825,CA
CA,sptincj992,p90p100,1974,0.2857,CA
CA,sptincj992,p90p100,1975,0.2984,CA
CA,sptincj992,p90p100,1976,0.2915,CA
CA,sptincj992,p90p100,1977,0.2855,CA
CA,sptincj992,p90p100,1978,0.2885,CA
CA,sptincj992,p90p100,1979,0.2913,CA
CA,sptincj992,p90p100,1980,0.3003,CA
CA,sptincj992,p90p100,1981,0.2891,CA
CA,sptincj992,p90p100,1982,0.2848,CA
CA,sptincj992,p90p100,1983,0.2886,CA
CA,sptincj992,p90p100,1984,0.2907,CA
CA,sptincj992,p90p100,1985,0.2919,CA
CA,sptincj992,p90p100,1986,0.2965,CA
CA,sptincj992,p90p100,1987,0.299,CA
CA,sptincj992,p90p100,1988,0.3071,CA
CA,sptincj992,p90p100,1989,0.3144,CA
CA,sptincj992,p90p100,1990,0.3161,CA
CA,sptincj992,p90p100,1991,0.318,CA
CA,sptincj992,p90p100,1992,0.3183,CA
CA,sptincj992,p90p100,1993,0.3251,CA
CA,sptincj992,p90p100,1994,0.3268,CA
CA,sptincj992,p90p100,1995,0.3317,CA
CA,sptincj992,p90p100,1996,0.3383,CA
CA,sptincj992,p90p100,1997,0.3464,CA
CA,sptincj992,p90p100,1998,0.3486,CA
CA,sptincj992,p90p100,1999,0.3537,CA
CA,sptincj992,p90p100,2000,0.3648,CA
CA,sptincj992,p90p100,2001,0.365,CA
CA,sptincj992,p90p100,2002,0.366,CA
CA,sptincj992,p90p100,2003,0.3695,CA
CA,sptincj992,p90p100,2004,0.3756,CA
CA,sptincj992,p90p100,2005,0.3807,CA
CA,sptincj992,p90p100,2006,0.3838,CA
CA,sptincj992,p90p100,2007,0.3838,CA
CA,sptincj992,p90p100,2008,0.3758,CA
CA,sptincj992,p90p100,2009,0.3588,CA
CA,sptincj992,p90p100,2010,0.3652,CA
CA,sptincj992,p90p100,2011,0.3647,CA
CA,sptincj992,p90p100,2012,0.3582,CA
CA,sptincj992,p90p100,2013,0.3587,CA
CA,sptincj992,p90p100,2014,0.3565,CA
CA,sptincj992,p90p100,2015,0.3539,CA
CA,sptincj992,p90p100,2016,0.3413,CA
CA,sptincj992,p90p100,2017,0.3481,CA
CA,sptincj992,p90p100,2018,0.346,CA
CA,sptincj992,p90p100,2019,0.3438,CA
CA,sptincj992,p90p100,2020,0.3518,CA
CA,sptincj992,p90p100,2021,0.3622,CA
CA,sptincj992,p90p100,2022,0.3678,CA
CA,sptincj992,p90p100,2023,0.3678,CA
CA,sptincj992,p90p100,2024,0.3678,CA
CA,sptincj992,p99p100,1820,0.155,CA
CA,sptincj992,p99p100,1850,0.14,CA
CA,sptincj992,p99p100,1880,0.16,CA
CA,sptincj992,p99p100,1900,0.165,CA
CA,sptincj992,p99p100,1910,0.17,CA
CA,sptincj992,p99p100,1920,0.1041,CA
CA,sptincj992,p99p100,1921,0.1375,CA
CA,sptincj992,p99p100,1922,0.1131,CA
CA,sptincj992,p99p100,1923,0.1043,CA
CA,sptincj992,p99p100,1924,0.1054,CA
CA,sptincj992,p99p100,1925,0.0953,CA
CA,sptincj992,p99p100,1926,0.1011,CA
CA,sptincj992,p99p100,1927,0.106,CA
CA,sptincj992,p99p100,1928,0.1112,CA
CA,sptincj992,p99p100,1929,0.1138,CA
CA,sptincj992,p99p100,1930,0.1178,CA
CA,sptincj992,p99p100,1931,0.1252,CA
CA,sptincj992,p99p100,1932,0.1364,CA
CA,sptincj992,p99p100,1933,0.1411,CA
CA,sptincj992,p99p100,1934,0.1411,CA
CA,sptincj992,p99p100,1935,0.1299,CA
CA,sptincj992,p99p100,1936,0.1299,CA
CA,sptincj992,p99p100,1937,0.1224,CA
CA,sptincj992,p99p100,1938,0.1427,CA
CA,sptincj992,p99p100,1939,0.1284,CA
CA,sptincj992,p99p100,1940,0.11,CA
CA,sptincj992,p99p100,1941,0.0972,CA
CA,sptincj992,p99p100,1942,0.081,CA
CA,sptincj992,p99p100,1943,0.0769,CA
CA,sptincj992,p99p100,1944,0.0715,CA
CA,sptincj992,p99p100,1945,0.0727,CA
CA,sptincj992,p99p100,1946,0.0771,CA
CA,sptincj992,p99p100,1947,0.0791,CA
CA,sptincj992,p99p100,1948,0.0745,CA
CA,sptincj992,p99p100,1949,0.0773,CA
CA,sptincj992,p99p100,1950,0.0785,CA
CA,sptincj992,p99p100,1951,0.0717,CA
CA,sptincj992,p99p100,1952,0.0706,CA
CA,sptincj992,p99p100,1953,0.0711,CA
CA,sptincj992,p99p100,1954,0.0749,CA
CA,sptincj992,p99p100,1955,0.0734,CA
CA,sptincj992,p99p100,1956,0.0693,CA
CA,sptincj992,p99p100,1957,0.0699,CA
CA,sptincj992,p99p100,1958,0.0716,CA
CA,sptincj992,p99p100,1959,0.0707,CA
CA,sptincj992,p99p100,1960,0.0715,CA
CA,sptincj992,p99p100,1961,0.0727,CA
CA,sptincj992,p99p100,1962,0.0687,CA
CA,sptincj992,p99p100,1963,0.0669,CA
CA,sptincj992,p99p100,1964,0.0687,CA
CA,sptincj992,p99p100,1965,0.0671,CA
CA,sptincj992,p99p100,1966,0.0648,CA
CA,sptincj992,p99p100,1967,0.0658,CA
CA,sptincj992,p99p100,1968,0.066,CA
CA,sptincj992,p99p100,1969,0.066,CA
CA,sptincj992,p99p100,1970,0.0662,CA
CA,sptincj992,p99p100,1971,0.0649,CA
CA,sptincj992,p99p100,1972,0.0646,CA
CA,sptincj992,p99p100,1973,0.0667,CA
CA,sptincj992,p99p100,1974,0.0668,CA
CA,sptincj992,p99p100,1975,0.0742,CA
CA,sptincj992,p99p100,1976,0.0684,CA
CA,sptincj992,p99p100,1977,0.0653,CA
CA,sptincj992,p99p100,1978,0.067,CA
CA,sptincj992,p99p100,1979,0.0716,CA
CA,sptincj992,p99p100,1980,0.076,CA
CA,sptincj992,p99p100,1981,0.0708,CA
CA,sptincj992,p99p100,1982,0.0701,CA
CA,sptincj992,p99p100,1983,0.0739,CA
CA,sptincj992,p99p100,1984,0.0773,CA
CA,sptincj992,p99p100,1985,0.0766,CA
CA,sptincj992,p99p100,1986,0.0781,CA
CA,sptincj992,p99p100,1987,0.0806,CA
CA,sptincj992,p99p100,1988,0.0887,CA
CA,sptincj992,p99p100,1989,0.0948,CA
CA,sptincj992,p99p100,1990,0.0927,CA
CA,sptincj992,p99p100,1991,0.0915,CA
CA,sptincj992,p99p100,1992,0.0919,CA
CA,sptincj992,p99p100,1993,0.0957,CA
CA,sptincj992,p99p100,1994,0.0961,CA
CA,sptincj992,p99p100,1995,0.0988,CA
CA,sptincj992,p99p100,1996,0.1039,CA
CA,sptincj992,p99p100,1997,0.1113,CA
CA,sptincj992,p99p100,1998,0.1127,CA
CA,sptincj992,p99p100,1999,0.1183,CA
CA,sptincj992,p99p100,2000,0.1269,CA
CA,sptincj992,p99p100,2001,0.1271,CA
CA,sptincj992,p99p100,2002,0.1279,CA
CA,sptincj992,p99p100,2003,0.1306,CA
CA,sptincj992,p99p100,2004,0.1359,CA
CA,sptincj992,p99p100,2005,0.1402,CA
CA,sptincj992,p99p100,2006,0.1421,CA
CA,sptincj992,p99p100,2007,0.1421,CA
CA,sptincj992,p99p100,2008,0.1347,CA
CA,sptincj992,p99p100,2009,0.1186,CA
CA,sptincj992,p99p100,2010,0.1235,CA
CA,sptincj992,p99p100,2011,0.1228,CA
CA,sptincj992,p99p100,2012,0.1162,CA
CA,sptincj992,p99p100,2013,0.1161,CA
CA,sptincj992,p99p100,2014,0.1144,CA
CA,sptincj992,p99p100,2015,0.1149,CA
CA,sptincj992,p99p100,2016,0.099,CA
CA,sptincj992,p99p100,2017,0.1053,CA
CA,sptincj992,p99p100,2018,0.1053,CA
CA,sptincj992,p99p100,2019,0.1039,CA
CA,sptincj992,p99p100,2020,0.1059,CA
CA,sptincj992,p99p100,2021,0.1162,CA
CA,sptincj992,p99p100,2022,0.1206,CA
CA,sptincj992,p99p100,2023,0.1206,CA
CA,sptincj992,p99p100,2024,0.1206,CA
CD,gptincj992,p0p100,1820,0.5855,CD
CD,gptincj992,p0p100,1850,0.5932000000000001,CD
CD,gptincj992,p0p100,1880,0.6227,CD
CD,gptincj992,p0p100,1900,0.6047,CD
CD,gptincj992,p0p100,1910,0.6355000000000001,CD
CD,gptincj992,p0p100,1920,0.6378,CD
CD,gptincj992,p0p100,1930,0.6402,CD
CD,gptincj992,p0p100,1940,0.6448,CD
CD,gptincj992,p0p100,1950,0.6478,CD
CD,gptincj992,p0p100,1960,0.687,CD
CD,gptincj992,p0p100,1970,0.6905,CD
CD,gptincj992,p0p100,1980,0.606,CD
CD,gptincj992,p0p100,1981,0.606,CD
CD,gptincj992,p0p100,1982,0.606,CD
CD,gptincj992,p0p100,1983,0.606,CD
CD,gptincj992,p0p100,1984,0.606,CD
CD,gptincj992,p0p100,1985,0.606,CD
CD,gptincj992,p0p100,1986,0.606,CD
CD,gptincj992,p0p100,1987,0.606,CD
CD,gptincj992,p0p100,1988,0.606,CD
CD,gptincj992,p0p100,1989,0.606,CD
CD,gptincj992,p0p100,1990,0.606,CD
CD,gptincj992,p0p100,1991,0.606,CD
CD,gptincj992,p0p100,1992,0.606,CD
CD,gptincj992,p0p100,1993,0.606,CD
CD,gptincj992,p0p100,1994,0.606,CD
CD,gptincj992,p0p100,1995,0.606,CD
CD,gptincj992,p0p100,1996,0.606,CD
CD,gptincj992,p0p100,1997,0.606,CD
CD,gptincj992,p0p100,1998,0.606,CD
CD,gptincj992,p0p100,1999,0.606,CD
CD,gptincj992,p0p100,2000,0.606,CD
CD,gptincj992,p0p100,2001,0.606,CD
CD,gptincj992,p0p100,2002,0.606,CD
CD,gptincj992,p0p100,2003,0.606,CD
CD,gptincj992,p0p100,2004,0.606,CD
CD,gptincj992,p0p100,2005,0.6057,CD
CD,gptincj992,p0p100,2006,0.6054,CD
CD,gptincj992,p0p100,2007,0.6051000000000001,CD
CD,gptincj992,p0p100,2008,0.6048,CD
CD,gptincj992,p0p100,2009,0.6044,CD
CD,gptincj992,p0p100,2010,0.6041000000000001,CD
CD,gptincj992,p0p100,2011,0.6038,CD
CD,gptincj992,p0p100,2012,0.6035,CD
CD,gptincj992,p0p100,2013,0.6079,CD
CD,gptincj992,p0p100,2014,0.6124,CD
CD,gptincj992,p0p100,2015,0.6168,CD
CD,gptincj992,p0p100,2016,0.6213000000000001,CD
CD,gptincj992,p0p100,2017,0.6257,CD
CD,gptincj992,p0p100,2018,0.6302,CD
CD,gptincj992,p0p100,2019,0.6346,CD
CD,gptincj992,p0p100,2020,0.6391,CD
CD,gptincj992,p0p100,2021,0.6391,CD
CD,gptincj992,p0p100,2022,0.6391,CD
CD,gptincj992,p0p100,2023,0.6391,CD
CD,gptincj992,p0p100,2024,0.6391,CD
CD,sptincj992,p0p50,1820,0.1464,CD
CD,sptincj992,p0p50,1850,0.1432,CD
CD,sptincj992,p0p50,1880,0.1292,CD
CD,sptincj992,p0p50,1900,0.15,CD
CD,sptincj992,p0p50,1910,0.127,CD
CD,sptincj992,p0p50,1920,0.1255,CD
CD,sptincj992,p0p50,1930,0.124,CD
CD,sptincj992,p0p50,1940,0.1224,CD
CD,sptincj992,p0p50,1950,0.1209,CD
CD,sptincj992,p0p50,1960,0.105,CD
CD,sptincj992,p0p50,1970,0.1037,CD
CD,sptincj992,p0p50,1980,0.1252,CD
